id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
192.168.1.6,57116,192.168.1.4,22,SSH,18.08786106109619,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.6,38750,192.168.1.4,22,SSH,18.08966088294983,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,59602,35.244.142.80,443,tcp,0.046697855,1825,4547,SF,1,0,0,ShADadFRf,9,2277,7,4919
192.168.1.4,42262,192.168.1.1,53,udp,155.4733341,2424,7893,SF,1,0,0,ShADadFfR,18,3344,18,8837
192.168.1.4,53010,93.184.216.163,443,udp,0,4982,51747,SF,0,0,0,Dd,25,5682,46,53035
192.168.1.4,57776,192.168.1.1,53,udp,0.018708944,44,484,SF,1,1,0,Dd,1,72,1,512
192.168.1.4,51620,35.212.115.163,443,tcp,70.31410003,2557,4149,RSTO,1,0,0,ShADadfR,13,3253,12,4781
192.168.1.4,52333,192.168.1.1,53,udp,0.009742022,41,118,SF,1,1,0,Dd,1,69,1,146
192.168.1.4,48823,192.168.1.1,53,udp,0.031339169,43,247,SF,1,1,0,Dd,1,71,1,275
192.168.1.4,46995,192.168.1.1,53,udp,0.010627031,70,70,SF,1,1,0,Dd,1,98,1,98
192.168.1.4,44338,104.18.86.42,443,udp,0,51,111,SF,0,1,0,Dd,1,79,1,139
192.168.1.4,56533,192.168.1.1,53,udp,0.001798868,42,186,SF,1,1,0,Dd,1,70,1,214
192.168.1.4,44893,192.168.1.1,53,udp,0.00147891,52,134,SF,1,1,0,Dd,1,80,1,162
192.168.1.6,54812,192.168.1.4,22,SSH,18.088615894317627,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,35450,23.40.60.139,443,tcp,9.714719057,3175,5175,SF,1,0,0,ShADadFRf,14,3887,15,5963
192.168.1.6,45680,192.168.1.4,22,SSH,18.092124223709103,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,40994,69.173.146.10,443,udp,0.001756907,49,320,SF,1,1,0,Dd,1,77,1,348
192.168.1.6,40664,192.168.1.4,22,SSH,18.09033203,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,40520,23.220.134.210,443,tcp,43.25796986,2979,85915,SF,1,0,0,ShADadFRf,64,6291,72,89679
192.168.1.6,52676,192.168.1.4,22,SSH,13.583789110183716,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,44567,192.168.1.1,53,udp,0.031898975,41,191,SF,1,1,0,Dd,1,69,1,219
192.168.1.4,40165,192.168.1.1,53,udp,0.00727582,48,193,SF,1,1,0,Dd,1,76,1,221
192.168.1.6,50740,192.168.1.4,22,SSH,18.089582920074463,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,55720,146.75.30.248,443,udp,0.0634799,47,282,SF,1,1,0,Dd,1,75,1,310
192.168.1.6,56596,192.168.1.4,22,SSH,18.088938,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.6,34326,192.168.1.4,22,SSH,16.596601963043213,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,53753,192.168.1.1,53,udp,0.003371954,44,388,SF,1,1,0,Dd,1,72,1,416
192.168.1.4,59220,192.168.1.1,53,udp,0.001734018,60,121,SF,1,1,0,Dd,1,88,1,149
192.168.1.6,35716,192.168.1.4,22,SSH,0.000496149,23,22,RSTR,1,1,0,ShADadr,4,239,5,278
192.168.1.6,57370,192.168.1.4,22,SSH,18.08989405632019,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,39618,192.168.1.1,53,udp,0.118368149,47,102,SF,1,1,0,Dd,1,75,1,130
192.168.1.4,49553,64.233.180.95,443,udp,11.61367583,5914,9865,SF,1,0,0,Dd,12,6250,14,10257
192.168.1.4,54208,142.251.111.149,443,udp,0.080085993,38,565,SF,1,1,0,Dd,1,66,1,593
192.168.1.4,54836,142.250.189.163,443,tcp,0.194097042,1725,5383,SF,1,0,0,ShADFadRfR,8,2101,7,5755
192.168.1.4,51348,192.168.1.1,53,udp,0.064635038,65,185,SF,1,1,0,Dd,1,93,1,213
192.168.1.6,42116,192.168.1.4,22,SSH,0.000384092,23,22,RSTR,1,1,0,ShADadr,4,239,5,278
192.168.1.4,37306,184.26.158.70,443,tcp,4.230963945,2783,4975,SF,1,0,0,ShADadFfR,22,3911,24,6231
192.168.1.4,51905,172.253.122.132,443,udp,0.415583134,4585,9052,SF,1,0,0,Dd,10,4865,13,9416
192.168.1.6,56376,192.168.1.4,22,SSH,18.08777403831482,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,57506,192.168.1.1,53,udp,0.001400948,56,117,SF,1,1,0,Dd,1,84,1,145
192.168.1.4,49414,192.168.1.1,53,DNS,0.000661135,23,22,RSTR,1,1,0,ShADadr,4,239,5,278
192.168.1.4,60236,44.205.90.132,443,tcp,54.4613471,4802,5932,SF,1,0,0,ShADadFf,16,5642,13,6616
192.168.1.4,41204,192.168.1.1,53,udp,0.044538975,51,445,SF,1,1,0,Dd,1,79,1,473
192.168.1.4,53429,192.168.1.1,53,udp,2.584189177,5320,15747389,SF,1,0,2726808,ShADadtgtgttgFRf,2245,156268,3799,15944945
192.168.1.4,50927,192.168.1.1,53,udp,0.026566029,50,321,SF,1,1,0,Dd,1,78,1,349
192.168.1.4,37104,192.168.1.1,53,udp,0.006633043,53,110,SF,1,1,0,Dd,1,81,1,138
192.168.1.6,52462,192.168.1.4,22,SSH,18.09135603904724,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,49947,192.168.1.1,53,udp,0.001124144,56,124,SF,1,1,0,Dd,1,84,1,152
192.168.1.4,42202,192.168.1.1,53,udp,0.000725985,45,45,SF,1,1,0,Dd,1,73,1,73
192.168.1.4,59243,192.168.1.1,53,udp,0.001672029,48,187,SF,1,1,0,Dd,1,76,1,215
192.168.1.4,46708,192.168.1.1,53,udp,0.004141092,43,158,SF,1,1,0,Dd,1,71,1,186
192.168.1.4,56959,192.168.1.1,53,udp,0.015704155,41,176,SF,1,1,0,Dd,1,69,1,204
192.168.1.4,37606,23.193.217.21,443,tcp,0.040438175,1810,4594,SF,1,0,0,ShADadFRRf,12,2394,11,5174
192.168.1.4,51486,64.233.180.155,443,tcp,240.07619,2548,7026,SF,1,0,0,ShADadFf,20,3596,21,8126
192.168.1.4,47920,192.168.1.1,53,udp,0.148168087,54,451,SF,1,1,0,Dd,1,82,1,479
192.168.1.4,53938,146.75.29.108,443,tcp,2.83355999,3210,6949,SF,1,0,0,ShADadFRf,14,3922,12,7581
192.168.1.4,57128,104.18.17.220,443,udp,0.021981955,43,410,SF,1,1,0,Dd,1,71,1,438
192.168.1.4,48844,192.168.1.1,53,udp,0.062433004,41,238,SF,1,1,0,Dd,1,69,1,266
192.168.1.6,48966,192.168.1.4,22,SSH,18.088727951049805,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,46157,192.168.1.1,53,udp,0.009775877,59,330,SF,1,1,0,Dd,1,87,1,358
192.168.1.4,34562,68.67.160.132,443,udp,0,2612,3128,SF,0,0,0,ShADadfF,12,3244,15,3916
192.168.1.4,58312,192.168.1.1,53,udp,0.002317905,86,160,SF,1,1,0,Dd,1,114,1,188
192.168.1.6,49656,192.168.1.4,22,SSH,18.08807182312012,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,42729,192.168.1.1,53,udp,0.008635998,58,138,SF,1,1,0,Dd,1,86,1,166
192.168.1.6,44328,192.168.1.4,22,SSH,18.09359288215637,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,59813,192.168.1.1,53,udp,0.002758026,40,447,SF,1,1,0,Dd,1,68,1,475
192.168.1.4,60060,192.168.1.1,53,udp,0.002763987,65,143,SF,1,1,0,Dd,1,93,1,171
192.168.1.4,47483,192.168.1.1,53,udp,0.01294899,53,324,SF,1,1,0,Dd,1,81,1,352
192.168.1.6,57760,192.168.1.4,22,SSH,16.58501911,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,59920,199.38.167.131,443,udp,0.037955999,59,177,SF,1,1,0,Dd,1,87,1,205
192.168.1.4,53899,192.168.1.1,53,udp,0.129606009,1882,5867,SF,1,0,0,ShADadFf,10,2410,9,6343
192.168.1.6,59146,192.168.1.4,22,SSH,16.586529970169067,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,56935,172.253.122.156,443,udp,5.85146594,2632,4743,SF,1,0,0,ShADadFRf,13,3292,13,5427
192.168.1.6,60592,192.168.1.4,22,SSH,15.086719989776611,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,36530,192.168.1.1,53,udp,0.001773119,44,122,SF,1,1,0,Dd,1,72,1,150
192.168.1.4,44940,35.186.205.6,443,tcp,273.698261,9799,4632,SF,1,0,0,ShADadFf,26,11159,30,6200
192.168.1.6,40990,192.168.1.4,22,SSH,18.098366022109985,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,42430,35.211.178.172,443,tcp,120.9979792,3649,6312,RSTR,1,0,0,ShADadr,20,4469,21,7164
192.168.1.4,41045,192.168.1.1,53,udp,0.001183033,55,119,SF,1,1,0,Dd,1,83,1,147
192.168.1.6,36498,192.168.1.4,22,SSH,18.089184045791622,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,58932,172.253.62.94,443,udp,0.014420986,49,444,SF,1,1,0,Dd,1,77,1,472
192.168.1.6,38390,192.168.1.4,22,SSH,18.08977103233337,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.6,59142,192.168.1.4,22,SSH,18.088316202163696,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,53000,93.184.216.163,443,udp,0.024587154,48,108,SF,1,1,0,Dd,1,76,1,136
192.168.1.4,55478,35.190.43.134,443,tcp,2.445160151,2581,5426,SF,1,0,0,ShADadFf,17,3473,17,6318
192.168.1.4,37158,142.251.179.95,443,tcp,62.61315894,2459,114397,SF,1,0,0,ShADadFf,52,5171,87,118929
192.168.1.4,34168,192.168.1.1,53,udp,0.046110868,44,122,SF,1,1,0,Dd,1,72,1,150
192.168.1.4,40889,192.168.1.1,53,udp,0.004293919,61,142,SF,1,1,0,Dd,1,89,1,170
192.168.1.4,41128,178.128.135.33,443,udp,0.031388998,0,0,RSTO,1,0,0,ShR,2,100,1,60
192.168.1.6,51144,192.168.1.4,22,SSH,16.58933997154236,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,56908,34.117.228.201,443,tcp,4.912264109,2750,5409,SF,1,0,0,ShADadfF,13,3434,12,6041
192.168.1.4,41784,174.137.133.32,443,tcp,0.058837891,2715,4955,SF,1,0,0,ShADadfF,11,3295,12,5587
192.168.1.4,58357,192.168.1.1,53,udp,0.149494886,57,192,SF,1,1,0,Dd,1,85,1,220
192.168.1.6,40422,192.168.1.4,22,SSH,18.087390899658203,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,50330,104.193.88.112,443,tcp,0.439114094,2599,824,SF,1,0,0,ShADadFf,9,2979,7,1116
192.168.1.4,44961,192.168.1.1,53,udp,0.001202106,53,124,SF,1,1,0,Dd,1,81,1,152
192.168.1.4,53628,172.253.122.100,443,udp,0.017078161,46,398,SF,1,1,0,IIiiiIhhhHHhH,1,74,1,426
192.168.1.4,57211,192.168.1.1,53,udp,0.001195908,56,101,SF,1,1,0,Dd,1,84,1,129
192.168.1.4,44321,192.168.1.1,53,udp,1.86354208,2033,177,SF,1,0,0,ShADadFRf,8,2433,7,549
192.168.1.4,38346,192.168.1.1,53,udp,0.024955034,53,253,SF,1,1,0,Dd,1,81,1,281
192.168.1.6,45918,192.168.1.4,22,SSH,18.10213088989257,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,48698,23.62.168.244,443,udp,255.135833,2815,25223,SF,1,0,0,IIiishhhhHHhH,35,4763,33,29729
192.168.1.4,53511,192.168.1.1,53,udp,0.103515148,49,235,SF,1,1,0,Dd,1,77,1,263
192.168.1.4,49921,192.168.1.1,53,udp,0.02719593,42,399,SF,1,1,0,Dd,1,70,1,427
192.168.1.6,33704,192.168.1.4,22,SSH,18.08685803413391,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,47281,192.168.1.1,53,udp,0.010071039,53,324,SF,1,1,0,IIishhhHHh,1,81,1,352
192.168.1.4,38099,192.168.1.1,53,udp,0.001695871,46,393,SF,1,1,0,Dd,1,74,1,421
192.168.1.6,37284,192.168.1.4,22,SSH,18.088490962982178,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.6,46388,192.168.1.4,22,SSH,18.08710789680481,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,40397,192.168.1.1,53,udp,0.001400948,56,117,SF,1,1,0,Dd,1,84,1,145
192.168.1.6,36064,192.168.1.4,22,SSH,18.08970808982849,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,57275,34.95.69.49,443,udp,0.01631999,47,165,SF,1,1,0,IIiiihhhIHH,1,75,1,193
192.168.1.4,47136,192.168.1.1,53,udp,0.056526899,87,250,SF,1,1,0,Dd,1,115,1,278
192.168.1.6,57254,192.168.1.4,22,SSH,18.086957931518555,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,59896,192.168.1.1,53,udp,0.001783133,51,135,SF,1,1,0,Dd,1,79,1,163
192.168.1.4,36098,185.184.8.90,443,tcp,61.58460617,31319,5528,RSTO,1,0,0,ShADadR,23,32523,21,6628
192.168.1.6,41128,192.168.1.4,22,SSH,15.08626389503479,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,55238,192.168.1.1,53,udp,0.539047003,1855,4446,SF,1,0,0,ShADadFf,10,2383,9,4922
192.168.1.4,36356,104.21.49.210,443,udp,0.025956869,52,113,SF,1,1,0,Dd,1,80,1,141
192.168.1.4,40977,192.168.1.1,53,udp,0.001871824,52,115,SF,1,1,0,Dd,1,80,1,143
192.168.1.4,33769,192.168.1.1,53,udp,0.001672983,40,297,SF,1,1,0,Dd,1,68,1,325
192.168.1.4,34855,192.168.1.1,53,udp,0.016391039,63,233,SF,1,1,0,Dd,1,91,1,261
192.168.1.6,53286,192.168.1.4,22,SSH,18.09575105,1647,2086,SF,1,1,0,ShADadFf,17,2539,22,3238
192.168.1.4,39980,13.224.214.53,443,udp,0.00497508,51,116,SF,1,1,0,Dd,1,79,1,144
192.168.1.4,49564,192.168.1.1,53,udp,0.001464128,53,110,SF,1,1,0,Dd,1,81,1,138
192.168.1.4,38801,192.168.1.1,53,udp,0.001294136,51,111,SF,1,1,0,Dd,1,79,1,139
192.168.1.4,49894,172.253.62.94,443,udp,0.002275944,45,394,SF,1,1,0,Dd,1,73,1,422
192.168.1.4,51721,192.168.1.1,53,udp,0.017230988,45,398,SF,1,1,0,Dd,1,73,1,426
192.168.1.4,47800,172.64.151.101,443,tcp,182.8793259,3112,8463,SF,1,0,0,ShADadFf,25,4420,26,9823
192.168.1.6,48342,192.168.1.4,22,SSH,18.08751606941223,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.6,39124,192.168.1.4,22,SSH,16.587313175201416,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,54489,192.168.1.1,53,udp,0.002584934,48,219,SF,1,1,0,Dd,1,76,1,247
192.168.1.4,43221,192.168.1.1,53,udp,0.018137932,54,467,SF,1,1,0,Dd,1,82,1,495
192.168.1.4,58304,207.65.37.184,443,tcp,60.69460607,2702,5302,SF,1,0,0,ShADadFf,18,3646,20,6350
192.168.1.4,42774,192.168.1.1,53,udp,182.8404799,3487,6809,SF,1,0,0,ShADadFRf,29,4979,34,8585
192.168.1.6,44446,192.168.1.4,22,SSH,18.096893072128296,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,59328,142.250.31.156,443,udp,0.084806919,5669,10306,SF,1,0,0,Dd,11,5977,14,10698
192.168.1.4,38509,192.168.1.1,53,udp,0.002174139,50,107,SF,1,1,0,Dd,1,78,1,135
192.168.1.4,36723,192.168.1.1,53,udp,0.006392956,54,400,SF,1,1,0,Dd,1,82,1,428
192.168.1.4,34173,192.168.1.1,53,udp,0.002518892,41,361,SF,1,1,0,Dd,1,69,1,389
192.168.1.4,33342,172.67.6.26,443,udp,0.001842976,50,114,SF,1,1,0,Dd,1,78,1,142
192.168.1.6,53738,192.168.1.4,22,SSH,18.090054988861084,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,39965,192.168.1.1,53,udp,0.008713007,49,109,SF,1,1,0,Dd,1,77,1,137
192.168.1.4,42694,192.168.1.1,53,udp,1.201153994,45,176,SF,1,1,0,Dd,1,73,1,204
192.168.1.4,49835,192.168.1.1,53,udp,0.156181097,45,140,SF,1,1,0,Dd,1,73,1,168
192.168.1.4,46036,192.168.1.1,53,udp,0.016098976,43,340,SF,1,1,0,Dd,1,71,1,368
192.168.1.4,34729,142.251.111.101,443,udp,0.108267069,4882,9090,SF,1,0,0,Dd,9,5134,12,9426
192.168.1.4,43531,192.168.1.1,53,udp,0.018516064,52,112,SF,1,1,0,Dd,1,80,1,140
192.168.1.4,44472,3.162.112.21,443,tcp,240.0545042,2448,6877,SF,1,0,0,ShADadfF,19,3444,21,7977
192.168.1.6,32800,192.168.1.4,22,SSH,18.12857199,1631,2086,SF,1,1,0,ShADadFf,18,2575,24,3342
192.168.1.4,45952,13.107.42.14,443,udp,0,6677,54839,SF,0,0,0,Dd,39,7769,63,56603
192.168.1.6,42982,192.168.1.4,22,SSH,0.001170158,23,22,RSTR,1,1,0,ShADadr,4,239,5,278
192.168.1.4,33012,18.238.4.29,443,udp,0.068741083,0,0,RSTO,1,0,0,IIiishH,2,100,1,60
192.168.1.6,42680,192.168.1.4,22,SSH,18.08684206008911,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,44370,192.168.1.1,53,udp,0.016438007,0,0,RSTO,1,0,0,IIiishhHH,2,100,1,60
192.168.1.6,47458,192.168.1.4,22,SSH,18.089173793792725,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.6,58152,192.168.1.4,22,SSH,18.09541201591492,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,35696,72.21.81.130,443,tcp,0.502181053,3135,5133,SF,1,0,0,ShADadFf,14,3871,12,5765
192.168.1.6,53252,192.168.1.4,22,SSH,16.58795690536499,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.6,59972,192.168.1.4,22,SSH,18.088762044906616,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,47134,192.168.1.1,53,udp,0.048841953,54,448,SF,1,1,0,Dd,1,82,1,476
192.168.1.4,49368,142.251.167.103,443,tcp,11.85402989,1830,5349,SF,1,0,0,ShADadfF,10,2358,10,5877
192.168.1.6,36870,192.168.1.4,22,SSH,18.092538118362427,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,52623,192.168.1.1,53,udp,0.052546024,62,116,SF,1,1,0,Dd,1,90,1,144
192.168.1.4,59266,192.168.1.1,53,udp,0.007364035,52,239,SF,1,1,0,Dd,1,80,1,267
192.168.1.6,40428,192.168.1.4,22,SSH,16.588145971298218,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,53888,104.90.96.237,443,udp,0.012120008,42,163,SF,1,1,0,Dd,1,70,1,191
192.168.1.6,56090,192.168.1.4,22,SSH,16.58628201,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,59088,132.145.172.253,443,tcp,54.4613471,4802,5932,SF,1,0,0,ShADadFf,16,5642,13,6616
192.168.1.6,48992,192.168.1.4,22,SSH,18.090231895446777,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,37340,45.60.12.77,443,tcp,4.073239803,1882,7955,SF,1,0,0,ShADadFRf,14,2594,13,8639
192.168.1.4,42596,172.253.122.97,443,udp,0.705971003,7577,418947,SF,1,0,0,Dd,87,10013,352,428803
192.168.1.4,51363,192.168.1.1,53,udp,164.5149088,3040,6306,SF,1,0,0,ShADadFf,19,4036,16,7146
192.168.1.4,37432,45.60.12.77,443,udp,0.019608021,48,479,SF,1,1,0,Dd,1,76,1,507
192.168.1.4,35884,142.251.179.157,443,udp,0.165344,4856,9822,SF,1,0,0,Dd,11,5164,13,10186
192.168.1.4,47874,192.168.1.1,53,udp,0.002693892,44,450,SF,1,1,0,Dd,1,72,1,478
192.168.1.4,57724,192.168.1.1,53,udp,0.003191948,44,582,SF,1,1,0,Dd,1,72,1,610
192.168.1.6,56180,192.168.1.4,22,SSH,16.58366894721985,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,33450,192.168.1.1,53,udp,0.002451181,57,144,SF,1,1,0,Dd,1,85,1,172
192.168.1.6,45920,192.168.1.4,22,SSH,18.11276698112488,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.6,35916,192.168.1.4,22,SSH,18.09042191505432,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.6,49426,192.168.1.4,22,SSH,18.095582008361816,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,45070,192.168.1.1,53,udp,0.073877096,37,407,SF,1,1,0,Dd,1,65,1,435
192.168.1.6,39698,192.168.1.4,22,SSH,18.091318130493164,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,43549,192.168.1.1,53,udp,0.088473797,3398,12249,SF,1,0,0,IIishhhHHihhHHhhh,9,3650,13,12613
192.168.1.4,35490,192.168.1.1,53,udp,0.043031931,61,223,SF,1,1,0,Dd,1,89,1,251
192.168.1.4,44230,44.220.113.150,443,udp,0.037185192,51,149,SF,1,1,0,Dd,1,79,1,177
192.168.1.4,35860,192.168.1.1,53,udp,301.4292829,2564,6106,SF,1,0,0,ShADadFRf,20,3588,17,6998
192.168.1.6,47432,192.168.1.4,22,SSH,18.08951497077942,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.6,45264,192.168.1.4,22,SSH,16.585301876068115,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,50638,192.168.1.1,53,udp,0.002122879,49,389,SF,1,1,0,Dd,1,77,1,417
192.168.1.6,57172,192.168.1.4,22,SSH,18.08885788917541,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.6,42666,192.168.1.4,22,SSH,18.089437007904053,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,35261,192.168.1.1,53,udp,0.084653854,48,471,SF,1,1,0,Dd,1,76,1,499
192.168.1.4,43100,172.253.62.94,443,tcp,0.044656992,1863,6344,SF,1,0,0,ShADadFfR,11,2419,9,6820
192.168.1.6,51020,192.168.1.4,22,SSH,16.595980167388916,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,54234,13.107.42.14,443,tcp,2.728672981,2668,5892,SF,1,0,0,ShADadFf,16,3328,17,6584
192.168.1.4,46250,35.211.178.172,443,tcp,48.90300512,3832,4689,SF,1,0,0,ShADadFf,16,4672,11,5269
192.168.1.4,32782,54.88.71.74,443,tcp,120.6600919,3603,8547,SF,1,0,0,ShADadfF,19,4599,20,9595
192.168.1.6,47612,192.168.1.4,22,SSH,15.090143918991089,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,48358,192.168.1.1,53,udp,0.002124071,61,123,SF,1,1,0,Dd,1,89,1,151
192.168.1.4,46199,172.253.122.97,443,udp,0.043414116,55,206,SF,1,1,0,IIiiiIhhhHHhH,1,83,1,234
192.168.1.4,37302,192.168.1.1,53,udp,0.00148797,55,136,SF,1,1,0,Dd,1,83,1,164
192.168.1.6,57862,192.168.1.4,22,SSH,18.090669870376587,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,54914,104.18.31.27,443,udp,0.085582972,5824,9968,SF,1,0,0,IIiiiiIhhhHH,12,6160,15,10388
192.168.1.6,50366,192.168.1.4,22,SSH,16.596048831939697,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,35842,216.239.32.178,443,tcp,60.07355189,1918,4485,RSTO,1,0,0,IIiiiIhhHhHhH,11,2510,13,5169
192.168.1.4,45702,52.55.67.63,443,tcp,0.091754913,3561,6292,SF,1,0,0,ShADadFRf,13,4221,11,6872
192.168.1.4,46629,142.250.31.156,443,udp,0.12132597,4984,10673,SF,1,0,0,Dd,11,5292,13,11037
192.168.1.4,45442,192.168.1.1,53,udp,0.051074982,50,134,SF,1,1,0,Dd,1,78,1,162
192.168.1.6,51858,192.168.1.4,22,SSH,18.090718030929565,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,54954,23.55.200.222,443,tcp,2.911420822,2580,4973,SF,1,0,0,ShADadFfR,15,3344,15,5761
192.168.1.6,45762,192.168.1.4,22,SSH,18.08923602104187,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,39618,192.168.1.1,53,udp,0.001096964,46,107,SF,1,1,0,Dd,1,74,1,135
192.168.1.4,36139,34.98.114.57,443,tcp,3.123519897,5010,1467,SF,1,0,0,ShADadfF,13,5694,13,2151
192.168.1.6,54242,192.168.1.4,22,SSH,18.089797019958496,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,59063,192.168.1.1,53,udp,0.018371105,46,263,SF,1,1,0,Dd,1,74,1,291
192.168.1.4,34881,192.168.1.1,53,udp,0.036560059,93,186,SF,1,1,0,Dd,1,121,1,214
192.168.1.4,38659,192.168.1.1,53,udp,0.015395164,38,272,SF,1,1,0,Dd,1,66,1,300
192.168.1.4,56110,192.168.1.1,53,udp,0,1807,3902,SF,0,0,0,ShADadfF,11,2399,13,4586
192.168.1.4,39906,107.178.254.65,443,udp,0.034286022,46,155,SF,1,1,0,Dd,1,74,1,183
192.168.1.4,42274,35.211.178.172,443,tcp,78.15485287,3386,4532,RSTO,1,0,0,ShADadfR,15,4174,12,5164
192.168.1.4,60047,192.168.1.1,53,udp,0.030338049,47,280,SF,1,1,0,Dd,1,75,1,308
192.168.1.4,38792,23.205.105.60,443,tcp,45.37195897,2324,4878,SF,1,0,0,ShADadFfR,13,2984,12,5510
192.168.1.4,51208,174.137.133.32,443,tcp,392.202688,2667,4508,SF,1,0,0,ShADadFf,25,3975,25,5816
192.168.1.6,34902,192.168.1.4,22,SSH,18.08966088294983,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.6,53804,192.168.1.4,22,SSH,18.09033417701721,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,44000,192.168.1.1,53,udp,1.288678885,1812,4244,SF,1,0,0,ShADadFfR,11,2368,11,4824
192.168.1.4,36044,192.168.1.1,53,udp,0.062469959,56,388,SF,1,1,0,Dd,1,84,1,416
192.168.1.4,42082,34.198.122.35,443,udp,3.101524115,3890,5681,SF,1,0,0,ShADadfF,11,4470,13,6365
192.168.1.4,53913,192.168.1.1,53,udp,0.005511999,39,126,SF,1,1,0,Dd,1,67,1,154
